key,fare_amount,inr,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2013-06-30 19:21:22,37.33,,2013-06-30 19:21:22 UTC,-73.866223,40.770851,-73.975398,40.765519,1
2011-11-17 18:08:00,6.5,,2011-11-17 18:08:00 UTC,-73.975282,40.7592,-73.986425,40.748883,3
2013-06-03 1:05:08,17,,2013-06-03 01:05:08 UTC,-73.988112,40.723664,-73.957368,40.672336,1
2012-05-31 21:23:00,21.3,,2012-05-31 21:23:00 UTC,-73.989712,40.741555,-73.926097,40.703277,5
2013-12-24 7:10:00,7.5,,2013-12-24 07:10:00 UTC,-73.990407,40.756447,-73.97789,40.758832,2
2014-01-30 20:46:59,7.5,,2014-01-30 20:46:59 UTC,-73.992913,40.730252,-73.976047,40.723552,1
2012-01-18 19:26:57,15.3,,2012-01-18 19:26:57 UTC,-73.978675,40.68981,-73.98633,40.750907,2
2011-07-30 19:38:15,12.9,,2011-07-30 19:38:15 UTC,-73.96893,40.75434,-73.989869,40.745543,3
2014-03-05 15:14:50,40,,2014-03-05 15:14:50 UTC,-73.981296,40.781638,-73.982991,40.677594,1
2009-08-05 18:02:00,9.7,,2009-08-05 18:02:00 UTC,-73.989412,40.762997,-74.008382,40.74219,1
2010-10-05 11:21:05,14.5,,2010-10-05 11:21:05 UTC,-73.994827,40.755626,-73.998543,40.722898,2
2009-05-28 12:21:31,5.3,,2009-05-28 12:21:31 UTC,-73.97764,40.752354,-73.973148,40.75995,2
2015-02-13 0:14:00,5,,2015-02-13 00:14:00 UTC,-73.97080994,40.75891113,-73.96085358,40.76939011,3
2015-01-17 21:55:12,8,,2015-01-17 21:55:12 UTC,-73.99627686,40.72367859,-74.00981903,40.73538589,1
2014-09-01 13:44:46,6,,2014-09-01 13:44:46 UTC,-73.968385,40.799388,-73.956513,40.804875,1
2014-07-24 22:29:00,17,,2014-07-24 22:29:00 UTC,-73.95585,40.70777,-73.97439,40.676127,2
2012-11-03 11:37:00,25,,2012-11-03 11:37:00 UTC,-73.97139,40.763625,-74.016715,40.716747,1
2014-05-31 0:59:00,7.5,,2014-05-31 00:59:00 UTC,-73.989263,40.700762,-73.971525,40.69575,3
2014-03-19 23:56:56,28.83,,2014-03-19 23:56:56 UTC,-73.874722,40.774085,-73.97314,40.748153,1
2010-08-17 15:13:00,15.7,,2010-08-17 15:13:00 UTC,-73.982483,40.745168,-73.966253,40.80488,5
2011-02-16 11:18:00,6.1,,2011-02-16 11:18:00 UTC,-73.976527,40.751792,-73.977928,40.76066,1
2011-07-02 23:44:18,8.1,,2011-07-02 23:44:18 UTC,-73.997383,40.721624,-74.004229,40.742559,1
2013-02-15 19:09:43,20,,2013-02-15 19:09:43 UTC,-73.969968,40.751951,-73.990376,40.689189,1
2014-09-11 18:35:00,8.5,,2014-09-11 18:35:00 UTC,-74.010567,40.720052,-74.007512,40.703577,1
2015-04-15 9:53:39,2.5,,2015-04-15 09:53:39 UTC,-73.8923645,40.76615524,-73.8911438,40.76618958,1
2010-04-29 18:02:26,7.7,,2010-04-29 18:02:26 UTC,-74.00158,40.727669,-73.984548,40.729571,1
2011-12-04 8:05:28,24.5,,2011-12-04 08:05:28 UTC,-73.952157,40.781633,-73.861915,40.76848,1
2014-06-14 18:49:00,12.5,,2014-06-14 18:49:00 UTC,-73.960112,40.817645,-73.929597,40.820257,1
2010-01-12 18:11:00,6.9,,2010-01-12 18:11:00 UTC,-73.969982,40.799655,-73.976287,40.780787,1
2009-10-14 8:30:00,5.3,,2009-10-14 08:30:00 UTC,-73.974045,40.747413,-73.96563,40.759532,5
2013-12-05 13:26:00,20.5,,2013-12-05 13:26:00 UTC,-74.016527,40.70968,-73.983452,40.768037,5
2011-03-07 8:10:00,10.5,,2011-03-07 08:10:00 UTC,-73.996398,40.723658,-73.971,40.760923,1
2015-05-07 21:31:57,9.5,,2015-05-07 21:31:57 UTC,-73.98291016,40.76554489,-73.97768402,40.75398254,1
2010-01-25 7:50:06,14.1,,2010-01-25 07:50:06 UTC,-73.964826,40.755731,-74.011213,40.702096,1
2013-05-22 23:33:00,15.5,,2013-05-22 23:33:00 UTC,-73.976657,40.765977,-73.959277,40.815397,1
2009-05-12 5:24:09,19.3,,2009-05-12 05:24:09 UTC,0,0,0,0,2
2009-03-18 10:08:19,7.3,,2009-03-18 10:08:19 UTC,-73.995594,40.761115,-73.995594,40.761115,1
2011-02-14 8:40:00,5.3,,2011-02-14 08:40:00 UTC,-73.988282,40.74817,-73.97987,40.752583,1
2013-02-21 9:12:00,12.5,,2013-02-21 09:12:00 UTC,-73.97275,40.755752,-73.995207,40.754982,1
2009-12-29 15:22:00,4.5,,2009-12-29 15:22:00 UTC,-73.970398,40.76202,-73.962837,40.765637,2
2012-03-29 21:01:39,8.9,,2012-03-29 21:01:39 UTC,-73.9424,40.786222,-73.909391,40.812409,1
2013-08-26 19:38:00,15.5,,2013-08-26 19:38:00 UTC,-74.003225,40.706367,-73.991597,40.737647,1
2010-07-27 15:28:00,4.1,,2010-07-27 15:28:00 UTC,-74.004023,40.725937,-73.997368,40.736508,1
2012-05-03 18:27:41,10.1,,2012-05-03 18:27:41 UTC,-73.974296,40.760254,-73.930871,40.761312,1
2012-10-26 15:28:20,10,,2012-10-26 15:28:20 UTC,-73.990218,40.733179,-73.988868,40.748334,1
2010-03-09 20:09:15,6.1,,2010-03-09 20:09:15 UTC,-73.991139,40.735065,-73.998428,40.723038,1
2009-07-11 11:55:00,10.9,,2009-07-11 11:55:00 UTC,-73.962967,40.772632,-73.996032,40.742663,1
2014-07-10 15:42:14,6,,2014-07-10 15:42:14 UTC,-73.986269,40.734596,-73.993002,40.722841,1
2013-03-29 18:40:37,14.5,,2013-03-29 18:40:37 UTC,-73.984771,40.74253,-73.967514,40.7881,1
2014-04-09 9:06:00,10.5,,2014-04-09 09:06:00 UTC,-73.972552,40.756577,-73.987152,40.756002,1
2012-07-27 1:55:25,13.7,,2012-07-27 01:55:25 UTC,-73.982445,40.73118,-73.9735,40.689595,2
2013-11-27 15:40:00,18.5,,2013-11-27 15:40:00 UTC,-73.9371,40.854727,-73.981092,40.786805,1
2011-12-12 5:14:53,26.9,,2011-12-12 05:14:53 UTC,-73.87288,40.774316,-73.87288,40.774316,1
2012-08-20 16:16:43,8.5,,2012-08-20 16:16:43 UTC,-73.971928,40.763356,-73.989967,40.738333,2
2014-12-17 0:11:32,30,,2014-12-17 00:11:32 UTC,-73.99275,40.730302,-73.885305,40.677657,1
2014-11-09 9:24:51,13,,2014-11-09 09:24:51 UTC,-73.954645,40.774088,-73.998644,40.763843,1
2012-03-17 9:46:33,6.1,,2012-03-17 09:46:33 UTC,-73.98937,40.758767,-73.976262,40.765343,1
2010-09-25 17:43:00,8.5,,2010-09-25 17:43:00 UTC,-74.007265,40.743863,-73.993902,40.756042,3
2015-05-17 14:30:58,5.5,,2015-05-17 14:30:58 UTC,-73.99898529,40.75479507,-73.98974609,40.76740646,1
2011-06-07 11:53:59,5.3,,2011-06-07 11:53:59 UTC,-73.982017,40.779022,-73.989502,40.76857,1
2011-12-20 18:09:48,5.7,,2011-12-20 18:09:48 UTC,-73.966811,40.759892,-73.974542,40.758145,3
2012-10-05 9:24:00,12.5,,2012-10-05 09:24:00 UTC,-73.997675,40.761675,-74.00548,40.728635,1
2012-02-08 11:44:10,7.3,,2012-02-08 11:44:10 UTC,-73.979258,40.77152,-73.956034,40.766115,1
2010-12-14 13:21:00,8.5,,2010-12-14 13:21:00 UTC,-73.984797,40.768562,-74.002795,40.760522,1
2009-12-24 2:19:30,4.5,,2009-12-24 02:19:30 UTC,-73.991062,40.751258,-73.990517,40.757536,1
2013-09-27 8:09:53,17.5,,2013-09-27 08:09:53 UTC,-73.996556,40.742613,-73.955854,40.781943,1
2009-09-11 18:09:46,6.1,,2009-09-11 18:09:46 UTC,-73.961029,40.775213,-73.9692,40.7642,1
2010-08-12 17:52:25,6.1,,2010-08-12 17:52:25 UTC,-73.998139,40.720447,-73.990843,40.728059,1
2014-11-12 9:44:58,6,,2014-11-12 09:44:58 UTC,-73.968522,40.801734,-73.981108,40.783437,1
2015-05-14 17:58:02,6.5,,2015-05-14 17:58:02 UTC,-73.95982361,40.7626152,-73.95743561,40.77606583,1
2009-04-04 17:23:00,9.3,,2009-04-04 17:23:00 UTC,-73.985225,40.74389,-73.994357,40.72282,1
2012-05-15 16:26:00,16.9,,2012-05-15 16:26:00 UTC,-73.988618,40.763823,-74.007678,40.711548,4
2014-11-11 11:01:32,38.83,,2014-11-11 11:01:32 UTC,-73.885368,40.77309,-73.982763,40.750433,2
2009-01-28 9:28:24,4.1,,2009-01-28 09:28:24 UTC,-73.986405,40.745764,-73.994516,40.74057,1
2013-11-22 8:18:00,10,,2013-11-22 08:18:00 UTC,-73.985045,40.768515,-73.988603,40.756767,2
2014-11-29 0:07:15,17,,2014-11-29 00:07:15 UTC,-73.990207,40.756242,-73.993344,40.717353,1
2015-03-11 15:44:53,10,,2015-03-11 15:44:53 UTC,-73.98242188,40.7759552,-73.96762848,40.76277161,5
2013-02-13 8:05:23,15.5,,2013-02-13 08:05:23 UTC,-73.986808,40.753686,-74.014119,40.704789,1
2014-07-02 1:32:00,9,,2014-07-02 01:32:00 UTC,-73.992027,40.748642,-74.010718,40.713087,2
2013-07-19 8:01:42,12,,2013-07-19 08:01:42 UTC,-73.985148,40.778857,-73.970368,40.755142,1
2010-01-21 17:13:53,6.1,,2010-01-21 17:13:53 UTC,-73.999703,40.733604,-73.992737,40.751005,1
2010-10-29 20:56:00,14.9,,2010-10-29 20:56:00 UTC,-74.006992,40.719753,-73.977917,40.733295,1
2011-02-26 22:32:00,4.5,,2011-02-26 22:32:00 UTC,-74.014013,40.713322,-74.009188,40.710232,5
2011-02-12 23:13:50,4.9,,2011-02-12 23:13:50 UTC,-73.971575,40.750891,-73.980362,40.738879,1
2013-12-18 16:28:32,10,,2013-12-18 16:28:32 UTC,-73.981974,40.753877,-73.966388,40.761403,4
2009-05-03 9:30:00,17.7,,2009-05-03 09:30:00 UTC,-73.98822,40.70072,-73.921197,40.744947,1
2011-12-04 10:46:37,4.1,,2011-12-04 10:46:37 UTC,-73.96632,40.758029,-73.975405,40.752379,1
2009-07-30 14:13:56,6.5,,2009-07-30 14:13:56 UTC,-73.988468,40.737206,-73.97589,40.753933,1
2010-03-27 18:48:49,8.9,,2010-03-27 18:48:49 UTC,-73.990442,40.755465,-73.959774,40.763649,1
2014-09-27 12:26:00,14.5,,2014-09-27 12:26:00 UTC,-73.949855,40.77632,-73.940392,40.820515,2
2015-02-28 19:09:44,17,,2015-02-28 19:09:44 UTC,-73.98673248,40.72122955,-73.95806885,40.76702881,1
2010-04-21 22:26:00,8.9,,2010-04-21 22:26:00 UTC,-73.992087,40.725488,-73.992323,40.754085,1
2010-04-30 13:38:44,5.7,,2010-04-30 13:38:44 UTC,-74.005579,40.725521,-74.006501,40.735849,3
2014-10-20 13:31:24,2.5,,2014-10-20 13:31:24 UTC,-73.984963,40.741866,-73.984963,40.741866,1
2009-10-11 17:27:25,7.3,,2009-10-11 17:27:25 UTC,-73.955281,40.764668,-73.968309,40.760328,1
2012-07-10 6:44:09,8.9,,2012-07-10 06:44:09 UTC,-73.952317,40.777126,-73.983454,40.761034,1
2013-04-15 22:17:00,18.5,,2013-04-15 22:17:00 UTC,-73.98665,40.725837,-73.982742,40.774057,1
2012-08-25 22:59:00,12.9,,2012-08-25 22:59:00 UTC,-73.996395,40.753372,-73.984683,40.720293,2
2013-05-30 13:21:51,7.5,,2013-05-30 13:21:51 UTC,-73.971404,40.759675,-73.981699,40.747502,1
2012-05-05 13:00:00,8.1,,2012-05-05 13:00:00 UTC,-73.977427,40.7791,-73.950748,40.775053,1
2012-12-25 10:05:16,34.3,,2012-12-25 10:05:16 UTC,-73.978386,40.762067,-73.870506,40.773816,2
2010-09-09 20:27:31,8.9,,2010-09-09 20:27:31 UTC,-73.781848,40.644775,-73.893427,40.747532,1
2011-05-30 22:30:00,7.3,,2011-05-30 22:30:00 UTC,-73.991083,40.684943,-73.970252,40.693192,1
2013-03-03 11:52:09,9.5,,2013-03-03 11:52:09 UTC,-74.014825,40.717129,-74.008005,40.745927,3
2011-12-08 22:53:00,11.3,,2011-12-08 22:53:00 UTC,-73.950513,40.795382,-73.965367,40.75937,1
2014-05-26 11:00:27,5,,2014-05-26 11:00:27 UTC,-73.980162,40.785778,-73.97179,40.79361,1
2015-01-03 1:25:49,11.5,,2015-01-03 01:25:49 UTC,-73.9587326,40.76383972,-73.91901398,40.74296951,2
2011-09-27 17:43:00,5.7,,2011-09-27 17:43:00 UTC,-73.988343,40.718725,-73.994148,40.727563,6
2009-11-04 16:40:00,11.3,,2009-11-04 16:40:00 UTC,-73.987735,40.751555,-73.979922,40.777875,1
2014-05-01 10:43:47,5,,2014-05-01 10:43:47 UTC,-73.978996,40.736324,-73.975529,40.741046,2
2010-09-12 16:34:00,8.9,,2010-09-12 16:34:00 UTC,-73.972055,40.794472,-73.992535,40.76824,4
2014-02-09 15:26:00,7.5,,2014-02-09 15:26:00 UTC,-73.990227,40.73787,-73.99915,40.723397,1
2011-08-22 2:36:11,7.3,,2011-08-22 02:36:11 UTC,-73.990617,40.724673,-73.986299,40.746222,1
2012-06-07 8:43:00,6.1,,2012-06-07 08:43:00 UTC,-74.001562,40.746357,-74.005637,40.731712,1
2012-05-19 19:52:00,12.5,,2012-05-19 19:52:00 UTC,-73.9852,40.723802,-74.003307,40.733552,1
2013-12-06 1:08:00,7,,2013-12-06 01:08:00 UTC,-73.99153,40.726952,-73.99903,40.739222,5
2011-08-30 13:12:54,4.1,,2011-08-30 13:12:54 UTC,-73.990106,40.757132,-73.981684,40.759654,1
2011-05-08 19:33:30,5.7,,2011-05-08 19:33:30 UTC,-74.004171,40.721941,-73.992169,40.729151,2
2014-07-24 18:25:00,7.5,,2014-07-24 18:25:00 UTC,-73.991178,40.73285,-73.991027,40.718227,1
2009-12-24 8:29:00,8.1,,2009-12-24 08:29:00 UTC,-73.958407,40.775467,-73.978478,40.749028,1
2011-06-02 23:09:06,9.7,,2011-06-02 23:09:06 UTC,-73.982375,40.772222,-73.991525,40.738824,1
2011-10-22 19:22:36,15.3,,2011-10-22 19:22:36 UTC,-73.94984,40.77618,-73.989275,40.730794,1
2010-06-29 20:00:56,18.1,,2010-06-29 20:00:56 UTC,-73.993427,40.737188,-73.975407,40.671537,1
2014-04-23 2:09:01,8,,2014-04-23 02:09:01 UTC,-74.001842,40.73258,-73.992457,40.719744,1
2012-01-16 20:43:10,4.5,,2012-01-16 20:43:10 UTC,-73.989385,40.753822,-73.997447,40.741439,1
2013-05-14 18:40:54,11.5,,2013-05-14 18:40:54 UTC,-73.965491,40.790707,-73.982573,40.771446,1
2011-09-22 17:12:54,34.5,,2011-09-22 17:12:54 UTC,-73.8855,40.7732,-73.9769,40.7623,1
2012-11-18 1:40:00,5,,2012-11-18 01:40:00 UTC,-73.9938,40.727017,-73.9859,40.735097,1
2010-02-09 7:44:00,9.7,,2010-02-09 07:44:00 UTC,-73.978262,40.772901,-73.954995,40.78766,1
2013-03-20 14:03:48,4.5,,2013-03-20 14:03:48 UTC,-74.005213,40.751473,-74.007834,40.745989,1
2012-07-19 0:41:00,11.5,,2012-07-19 00:41:00 UTC,0,0,0,0,2
2014-01-12 22:21:00,9,,2014-01-12 22:21:00 UTC,-73.94933,40.77703,-73.96464,40.79185,1
2011-12-20 10:25:47,4.5,,2011-12-20 10:25:47 UTC,-73.986472,40.757958,-73.992449,40.742742,1
2010-05-08 13:14:05,7.7,,2010-05-08 13:14:05 UTC,-73.969455,40.769265,-73.979989,40.744808,1
2015-05-06 20:49:54,5.5,,2015-05-06 20:49:54 UTC,-73.97880554,40.76226425,-73.98271179,40.77152634,1
2009-01-03 16:09:00,5.3,,2009-01-03 16:09:00 UTC,-73.992248,40.742757,-73.977075,40.743282,5
2013-06-24 16:50:37,8.5,,2013-06-24 16:50:37 UTC,-73.992278,40.75053,-73.975246,40.756449,3
2010-03-09 1:19:50,7.7,,2010-03-09 01:19:50 UTC,-73.986804,40.766568,-74.004601,40.734191,1
2012-12-09 13:04:23,3.5,,2012-12-09 13:04:23 UTC,-73.955997,40.775749,-73.951623,40.78212,2
2009-03-22 1:10:54,6.6,,2009-03-22 01:10:54 UTC,-73.997896,40.751402,-74.006073,40.743073,2
2013-03-26 17:09:00,41.83,,2013-03-26 17:09:00 UTC,-74.002832,40.76041,-73.885317,40.771225,2
2009-03-18 17:51:29,7.5,,2009-03-18 17:51:29 UTC,-73.99581,40.738911,-73.998697,40.724733,1
2014-02-06 8:32:55,11,,2014-02-06 08:32:55 UTC,-73.982117,40.77268,-73.958744,40.765684,1
2014-08-25 21:18:59,9.5,,2014-08-25 21:18:59 UTC,-73.994392,40.760869,-73.972337,40.749789,1
2011-10-07 9:11:00,6.1,,2011-10-07 09:11:00 UTC,-73.953605,40.766895,-73.96458,40.756273,5
2012-05-19 18:09:59,21.3,,2012-05-19 18:09:59 UTC,-73.921434,40.767085,-73.997688,40.724452,1
2014-10-17 13:47:54,3.5,,2014-10-17 13:47:54 UTC,-73.999084,40.728014,-74.001069,40.731779,1
2014-12-03 0:51:00,10,,2014-12-03 00:51:00 UTC,-73.974952,40.751817,-73.947987,40.778005,1
2014-11-22 13:26:51,4.5,,2014-11-22 13:26:51 UTC,-73.968768,40.786001,-73.967207,40.793656,1
2009-06-12 1:32:08,14.1,,2009-06-12 01:32:08 UTC,-74.003795,40.737487,-73.997033,40.677623,1
2009-05-09 8:47:00,8.1,,2009-05-09 08:47:00 UTC,-74.002615,40.745028,-73.987668,40.770363,1
2010-11-24 21:07:28,7.3,,2010-11-24 21:07:28 UTC,-73.969594,40.757689,-73.99194,40.770491,1
2009-02-14 2:43:00,14.9,,2009-02-14 02:43:00 UTC,-73.98767,40.760458,-73.957055,40.728503,2
2013-05-07 9:00:36,5.5,,2013-05-07 09:00:36 UTC,-73.971299,40.75795,-73.974755,40.749093,1
2012-12-01 15:48:11,6.5,,2012-12-01 15:48:11 UTC,-73.989655,40.745984,-73.995026,40.739804,2
2012-11-03 19:52:00,13,,2012-11-03 19:52:00 UTC,-74.007698,40.73357,-73.971487,40.754692,3
2011-10-09 1:52:00,12.9,,2011-10-09 01:52:00 UTC,-74.005855,40.74272,-73.99157,40.715163,1
2015-01-12 21:34:51,7.5,,2015-01-12 21:34:51 UTC,-73.99045563,40.7310524,-73.97930145,40.74800873,2
2010-01-29 15:20:54,12.5,,2010-01-29 15:20:54 UTC,-73.957987,40.778965,-73.999452,40.723543,2
2013-08-21 8:09:00,14,,2013-08-21 08:09:00 UTC,-73.958977,40.771847,-73.996915,40.756305,1
2014-02-01 0:13:00,9,,2014-02-01 00:13:00 UTC,-73.985235,40.723467,-74.007617,40.72591,1
2010-09-04 12:41:23,27.47,,2010-09-04 12:41:23 UTC,-74.015119,40.71819,-74.008407,40.719746,1
2015-03-13 12:08:58,14.5,,2015-03-13 12:08:58 UTC,-73.99572754,40.72501373,-73.99291992,40.74259567,1
2014-12-11 10:18:00,9,,2014-12-11 10:18:00 UTC,-73.984712,40.760187,-73.973532,40.74557,6
2009-09-13 0:37:41,7.7,,2009-09-13 00:37:41 UTC,-73.981529,40.74114,-73.959059,40.773574,2
2013-10-02 8:56:06,6.5,,2013-10-02 08:56:06 UTC,-73.974958,40.792699,-73.96089,40.806959,1
2015-04-13 20:02:16,5,,2015-04-13 20:02:16 UTC,-73.98190308,40.77058792,-73.98790741,40.77532578,1
2011-05-03 15:09:23,5.3,,2011-05-03 15:09:23 UTC,-73.962354,40.769858,-73.971871,40.757091,1
2015-02-16 11:35:12,8.5,,2015-02-16 11:35:12 UTC,-73.95636749,40.77892685,-73.9769516,40.78984451,1
2014-10-21 14:17:00,9,,2014-10-21 14:17:00 UTC,-73.976228,40.763947,-73.975332,40.751612,1
2013-01-27 12:43:00,8.5,,2013-01-27 12:43:00 UTC,-73.985355,40.744147,-73.97636,40.762027,1
2010-06-25 6:01:56,5.3,,2010-06-25 06:01:56 UTC,-73.978676,40.744907,-73.991974,40.749254,1
2014-09-28 0:26:10,27,,2014-09-28 00:26:10 UTC,-73.992358,40.743691,-73.988223,40.66754,1
2012-08-30 7:22:30,49.8,,2012-08-30 07:22:30 UTC,-73.983692,40.77531,-73.783228,40.643838,1
2010-06-22 20:44:11,18.5,,2010-06-22 20:44:11 UTC,-73.978006,40.753654,-73.9905,40.693955,2
2011-05-12 13:14:00,4.1,,2011-05-12 13:14:00 UTC,-73.961178,40.76919,-73.965437,40.771847,4
2013-10-09 19:32:30,9.5,,2013-10-09 19:32:30 UTC,-73.987571,40.76557,-73.968369,40.791454,1
2014-06-14 3:01:51,21.5,,2014-06-14 03:01:51 UTC,-74.000494,40.742607,-73.951913,40.824263,2
2015-03-06 14:21:26,83.75,,2015-03-06 14:21:26 UTC,-73.97840881,40.76654816,-74.17739868,40.69072723,2
2010-01-22 21:07:10,9.3,,2010-01-22 21:07:10 UTC,-73.98303,40.763775,-73.948487,40.77992,1
2013-01-13 11:49:00,10.5,,2013-01-13 11:49:00 UTC,-73.98686,40.76118,-73.97626,40.785627,6
2009-05-13 9:46:00,8.5,,2009-05-13 09:46:00 UTC,-73.987142,40.740575,-73.987273,40.733062,1
2011-08-09 21:16:00,45,,2011-08-09 21:16:00 UTC,0,0,0,0,1
2013-09-22 6:36:14,6.5,,2013-09-22 06:36:14 UTC,-73.983822,40.749815,-73.98416,40.758201,1
2010-12-03 14:16:00,6.5,,2010-12-03 14:16:00 UTC,-73.99264,40.730145,-74.00649,40.738057,2
2012-04-21 13:22:00,9.7,,2012-04-21 13:22:00 UTC,-73.987782,40.73833,-73.967177,40.760987,1
2009-08-21 20:07:24,4.1,,2009-08-21 20:07:24 UTC,-73.986285,40.768089,-73.990463,40.761213,2
2011-05-15 3:51:00,15.7,,2011-05-15 03:51:00 UTC,-73.991098,40.728418,-73.940043,40.797678,2
2013-11-25 0:28:46,7.5,,2013-11-25 00:28:46 UTC,-73.993333,40.730861,-73.990709,40.714102,1
2013-01-11 3:30:00,19,,2013-01-11 03:30:00 UTC,-73.990355,40.718918,-73.962783,40.660722,1
2010-04-14 6:58:38,4.5,,2010-04-14 06:58:38 UTC,-73.994467,40.75017,-74.003252,40.752183,1
2009-10-19 12:01:48,6.9,,2009-10-19 12:01:48 UTC,-73.970071,40.765724,-73.982537,40.769165,1
2011-01-02 23:42:28,17.7,,2011-01-02 23:42:28 UTC,-73.980649,40.733933,-73.929238,40.812613,1
2009-05-02 1:01:00,2.5,,2009-05-02 01:01:00 UTC,-73.99092,40.73621,-73.991107,40.73597,1
2009-08-16 1:29:00,24.1,,2009-08-16 01:29:00 UTC,-73.976253,40.7602,-73.953132,40.697918,2
2009-01-21 10:39:00,4.1,,2009-01-21 10:39:00 UTC,-73.963547,40.76928,-73.968263,40.761885,1
2014-09-13 13:33:40,44.33,,2014-09-13 13:33:40 UTC,-73.885369,40.773112,-74.015928,40.715128,1
2013-10-13 14:27:17,8.5,,2013-10-13 14:27:17 UTC,-74.003907,40.725679,-74.006731,40.739836,2
2015-05-24 4:35:12,6.5,,2015-05-24 04:35:12 UTC,-73.99571991,40.76467514,-74.00513458,40.74805069,1
2013-10-05 10:51:00,9,,2013-10-05 10:51:00 UTC,-73.94018,40.751002,-73.972047,40.759722,1
2013-05-18 14:21:00,5.5,,2013-05-18 14:21:00 UTC,-73.978762,40.782787,-73.987148,40.776217,6
2014-04-19 17:55:17,7,,2014-04-19 17:55:17 UTC,-73.971297,40.753977,-73.962908,40.770883,2
2012-10-06 0:58:00,10,,2012-10-06 00:58:00 UTC,-73.988143,40.768792,-73.99157,40.750695,1
2009-08-27 18:06:00,4.9,,2009-08-27 18:06:00 UTC,-73.990088,40.746742,-73.984623,40.754215,2
2013-04-08 12:40:00,16.5,,2013-04-08 12:40:00 UTC,0,0,0,0,1
2011-08-08 3:07:00,6.1,,2011-08-08 03:07:00 UTC,-73.98625,40.762268,-73.991037,40.750562,1
2009-12-30 23:57:00,6.5,,2009-12-30 23:57:00 UTC,-74.000062,40.727857,-73.98814,40.72037,5
2009-07-23 19:29:57,12.9,,2009-07-23 19:29:57 UTC,-73.981287,40.779225,-73.992552,40.758722,1
2012-05-23 12:21:00,13.3,,2012-05-23 12:21:00 UTC,-73.9812,40.753767,-74.00298,40.715407,1
2010-12-02 21:32:58,5.3,,2010-12-02 21:32:58 UTC,-73.97155,40.762043,-73.979837,40.760641,2
2013-06-28 8:31:23,8,,2013-06-28 08:31:23 UTC,-73.979252,40.78688,-73.961245,40.77611,1
2010-06-06 22:42:18,4.9,,2010-06-06 22:42:18 UTC,-73.989657,40.72989,-73.989961,40.720488,1
2014-02-04 21:29:00,14,,2014-02-04 21:29:00 UTC,-73.976702,40.747765,-73.935472,40.751407,1
2009-12-03 13:17:00,5.3,,2009-12-03 13:17:00 UTC,-73.998432,40.739705,-73.98819,40.737843,1
2013-10-28 2:58:52,4.5,,2013-10-28 02:58:52 UTC,-73.978075,40.729688,-73.993148,40.735062,1
2012-02-19 20:29:32,8.5,,2012-02-19 20:29:32 UTC,-73.983845,40.757241,-73.986486,40.760833,2
2009-08-15 18:17:00,4.9,,2009-08-15 18:17:00 UTC,-73.987668,40.75044,-73.974825,40.75109,1
2014-10-30 22:25:00,12.5,,2014-10-30 22:25:00 UTC,-73.991885,40.749942,-73.997768,40.718072,2
2009-10-27 7:38:00,12.5,,2009-10-27 07:38:00 UTC,-74.00887,40.714173,-73.974135,40.759947,1
2013-12-10 3:29:55,7.5,,2013-12-10 03:29:55 UTC,-73.996945,40.757672,-73.977007,40.785059,1
2011-10-10 10:57:17,8.5,,2011-10-10 10:57:17 UTC,-73.947756,40.775171,-73.965751,40.771329,2
2014-02-25 6:16:00,4.5,,2014-02-25 06:16:00 UTC,-73.874882,40.77403,-73.98933,40.769607,1
2013-06-24 12:01:06,7,,2013-06-24 12:01:06 UTC,-73.977776,40.77881,-73.96561,40.791306,1
2011-11-11 12:50:00,11.7,,2011-11-11 12:50:00 UTC,-73.981153,40.784653,-73.989682,40.75929,1
2012-09-08 15:42:06,8.5,,2012-09-08 15:42:06 UTC,-73.997628,40.733592,-74.014549,40.717895,1
2012-04-20 23:07:00,5.7,,2012-04-20 23:07:00 UTC,-73.9961,40.721168,-73.996997,40.737185,1
2010-08-17 18:24:57,8.1,,2010-08-17 18:24:57 UTC,-73.982533,40.76449,-73.96636,40.753968,1
2011-06-22 23:28:17,6.1,,2011-06-22 23:28:17 UTC,-73.986181,40.730831,-74.003634,40.720824,1
2013-12-10 20:07:00,56,,2013-12-10 20:07:00 UTC,-73.998417,40.753835,-74.035615,40.737435,1
2011-10-29 18:50:00,4.9,,2011-10-29 18:50:00 UTC,-74.004607,40.734142,-73.997957,40.740403,5
2014-08-28 10:55:00,5.5,,2014-08-28 10:55:00 UTC,-73.991175,40.73301,-73.998887,40.731897,1
2009-11-09 16:41:57,5.3,,2009-11-09 16:41:57 UTC,-74.003337,40.748755,-73.989848,40.741809,1
2014-08-04 19:45:00,8.5,,2014-08-04 19:45:00 UTC,-73.95203,40.76939,-73.97553,40.76053,2
2010-03-31 9:51:00,15.7,,2010-03-31 09:51:00 UTC,-73.950195,40.806462,-73.969622,40.749007,5
2011-06-13 18:22:18,5.7,,2011-06-13 18:22:18 UTC,-73.9863,40.7304,-73.9816,40.7398,0
2014-10-06 17:42:00,6,,2014-10-06 17:42:00 UTC,-73.956005,40.772127,-73.963987,40.761162,2
2010-06-03 16:29:00,49.57,,2010-06-03 16:29:00 UTC,-73.795227,40.644668,-73.952425,40.773158,1
